DiffRushYards3GameAvg,DiffRushYardsAllowed3GameAvg,DiffPassYards3GameAvg,DiffPassYardsAllowed3GameAvg,DiffGiveaways3GameAvg,DiffTakeaways3GameAvg,DiffPointsScored3GameAvg,DiffPointsAllowed3GameAvg,DiffWin3GameAvg,DiffRushYards5GameAvg,DiffRushYardsAllowed5GameAvg,DiffPassYards5GameAvg,DiffPassYardsAllowed5GameAvg,DiffGiveaways5GameAvg,DiffTakeaways5GameAvg,DiffPointsScored5GameAvg,DiffPointsAllowed5GameAvg,DiffWin5GameAvg,DiffRushYards7GameAvg,DiffRushYardsAllowed7GameAvg,DiffPassYards7GameAvg,DiffPassYardsAllowed7GameAvg,DiffGiveaways7GameAvg,DiffTakeaways7GameAvg,DiffPointsScored7GameAvg,DiffPointsAllowed7GameAvg,DiffWin7GameAvg,Target,Season
68.66666666666666,-21.66666666666667,121.66666666666666,-5.333333333333314,0.0,0.6666666666666666,14.666666666666668,1.3333333333333357,0.6666666666666667,71.8,-30.200000000000003,67.0,20.19999999999999,-0.20000000000000018,1.0,19.000000000000004,0.6000000000000014,0.8,57.57142857142857,-32.14285714285714,55.571428571428584,75.0,0.0,1.0,13.571428571428573,5.428571428571427,0.42857142857142855,-14.0,2021
29.33333333333333,-86.66666666666667,55.0,38.0,0.0,0.6666666666666667,9.666666666666668,-7.0000000000000036,0.0,13.400000000000006,-59.8,50.19999999999999,57.80000000000001,-0.40000000000000013,0.0,8.200000000000001,-2.8000000000000007,0.0,21.714285714285722,-42.28571428571429,38.85714285714286,69.57142857142856,-0.14285714285714302,0.1428571428571429,5.571428571428571,-0.42857142857142705,0.0,8.0,2021
55.33333333333334,-100.33333333333333,-123.33333333333331,48.33333333333334,-0.33333333333333326,0.0,3.6666666666666643,-12.000000000000004,0.0,22.999999999999986,-46.599999999999994,-59.80000000000001,31.0,0.19999999999999996,-0.20000000000000018,0.8000000000000007,-2.8000000000000007,-0.19999999999999996,22.285714285714292,-39.28571428571429,-56.714285714285694,31.428571428571416,-0.1428571428571428,-0.2857142857142858,-0.1428571428571459,1.1428571428571423,-0.2857142857142857,-3.0,2021
-9.0,-23.666666666666657,-56.0,-7.0,1.0,-0.33333333333333326,-7.666666666666664,-1.6666666666666679,-0.3333333333333333,-14.800000000000011,2.4000000000000057,-25.80000000000001,17.0,0.8,0.40000000000000013,-4.199999999999999,0.8000000000000007,-0.19999999999999996,6.714285714285708,-5.571428571428569,-63.428571428571445,17.428571428571445,0.5714285714285715,0.1428571428571428,-5.285714285714288,1.0,-0.4285714285714286,7.0,2021
24.0,16.666666666666657,-29.0,10.0,1.0,-2.0,-15.333333333333336,7.666666666666664,-0.3333333333333333,12.000000000000014,44.80000000000001,-48.60000000000002,82.80000000000001,1.2000000000000002,-2.6,-17.8,11.400000000000002,-0.6000000000000001,2.857142857142861,49.428571428571445,-34.571428571428555,94.42857142857142,1.1428571428571428,-2.285714285714286,-15.142857142857142,13.428571428571429,-0.5714285714285714,3.0,2021
-19.33333333333333,2.3333333333333286,-141.99999999999997,-59.99999999999997,0.6666666666666667,-1.3333333333333335,-19.999999999999996,0.0,-0.3333333333333333,10.599999999999994,34.2,-101.80000000000001,-75.80000000000001,0.6000000000000001,-0.6000000000000001,-11.2,3.1999999999999993,-0.39999999999999997,20.57142857142857,-6.285714285714278,-51.428571428571416,-63.714285714285694,0.1428571428571428,-0.7142857142857142,-6.285714285714285,-0.2857142857142847,-0.14285714285714285,-18.0,2021
-3.0,6.333333333333343,46.333333333333314,-17.333333333333314,-0.6666666666666666,0.0,2.9999999999999964,-4.333333333333336,0.0,-25.799999999999983,10.200000000000003,55.0,-14.199999999999989,0.19999999999999996,-0.19999999999999996,-1.1999999999999993,-1.0,0.0,-49.14285714285715,3.7142857142857224,50.14285714285717,13.714285714285722,-0.1428571428571428,0.1428571428571428,-0.4285714285714306,-0.42857142857142705,0.0,-12.0,2021
-9.0,-14.666666666666657,22.333333333333314,91.33333333333331,0.0,-1.3333333333333335,4.333333333333332,2.333333333333332,0.0,-5.800000000000011,-25.39999999999999,28.799999999999955,45.20000000000002,0.0,-0.5999999999999999,3.6000000000000014,0.0,0.20000000000000007,23.714285714285708,-36.14285714285715,6.571428571428555,45.0,0.4285714285714285,-0.2857142857142858,3.4285714285714306,1.0,0.28571428571428575,3.0,2021
37.33333333333334,-27.33333333333333,-50.666666666666686,76.00000000000003,-1.0,0.3333333333333335,4.0,-2.6666666666666643,0.33333333333333337,50.80000000000001,-52.8,-64.6,78.0,-0.5999999999999999,0.8,2.8000000000000007,-3.1999999999999993,0.20000000000000007,41.71428571428571,-53.0,-84.85714285714286,55.14285714285714,-0.5714285714285715,1.0,4.0,-9.571428571428573,0.28571428571428575,-2.0,2021
-15.666666666666657,-43.000000000000014,71.66666666666669,-7.333333333333343,-1.666666666666667,0.6666666666666667,8.666666666666668,-15.333333333333336,1.0,-54.80000000000001,-15.600000000000009,87.40000000000003,-22.19999999999999,-0.40000000000000013,0.19999999999999996,1.7999999999999972,-3.6000000000000014,0.19999999999999996,-47.71428571428572,-24.285714285714278,105.85714285714286,7.0,-0.2857142857142858,-0.2857142857142857,3.2857142857142865,-2.7142857142857153,0.14285714285714285,2.0,2021
-103.99999999999999,-37.33333333333333,9.0,3.6666666666666856,1.6666666666666667,1.3333333333333335,-9.666666666666664,-4.333333333333332,-0.3333333333333333,-77.20000000000002,-30.200000000000003,-22.80000000000001,37.39999999999998,1.4,0.5999999999999999,-9.2,4.600000000000001,-0.6000000000000001,-80.85714285714285,-3.714285714285708,-37.0,51.428571428571445,0.8571428571428572,0.4285714285714287,-8.0,4.142857142857142,-0.7142857142857142,12.0,2021
-77.99999999999999,41.33333333333333,55.666666666666686,-71.33333333333334,0.0,0.6666666666666666,-9.666666666666668,-7.666666666666666,0.3333333333333333,-44.20000000000002,23.799999999999997,94.39999999999998,-18.80000000000001,0.3999999999999999,-0.19999999999999996,-5.800000000000001,-1.5999999999999979,0.0,-20.714285714285722,-10.142857142857139,18.285714285714278,-21.0,0.2857142857142858,-0.1428571428571428,-6.714285714285712,-9.714285714285715,0.14285714285714285,-17.0,2021
22.333333333333343,-37.66666666666667,88.0,38.33333333333334,-0.3333333333333335,0.0,18.333333333333336,-5.333333333333334,0.3333333333333333,12.0,-31.39999999999999,72.20000000000002,4.400000000000006,-1.2000000000000002,0.20000000000000018,12.599999999999998,-9.399999999999999,0.6000000000000001,36.57142857142857,-24.0,48.571428571428584,31.0,-1.0,1.0,11.285714285714285,-7.571428571428571,0.5714285714285714,-24.0,2021
-81.33333333333333,20.666666666666686,24.99999999999997,-93.00000000000003,0.6666666666666667,-1.3333333333333335,-8.0,1.0,0.0,-28.0,10.599999999999994,38.99999999999997,-27.19999999999999,0.0,-1.0,5.0,5.599999999999998,0.19999999999999996,-40.71428571428572,35.0,35.0,-51.85714285714286,0.2857142857142857,-0.2857142857142856,1.2857142857142883,3.0,0.14285714285714285,-7.0,2021
80.66666666666667,4.0,-14.333333333333314,15.666666666666686,0.6666666666666667,1.3333333333333333,22.333333333333336,8.333333333333332,0.0,38.0,-8.799999999999997,24.0,38.400000000000034,0.19999999999999996,1.5999999999999999,16.599999999999998,-0.40000000000000213,0.19999999999999996,11.428571428571416,-20.0,22.714285714285694,-9.571428571428612,-0.5714285714285714,1.714285714285714,13.428571428571427,-2.0,0.2857142857142857,6.0,2021
9.000000000000014,-63.33333333333333,-67.66666666666669,128.33333333333334,0.33333333333333326,-0.33333333333333326,-20.0,3.666666666666668,-0.6666666666666666,27.39999999999999,-6.200000000000003,-77.20000000000002,70.39999999999998,0.6000000000000001,-0.6000000000000001,-13.599999999999998,8.0,-0.6000000000000001,26.14285714285714,17.428571428571416,-80.14285714285714,35.42857142857139,0.8571428571428571,-0.8571428571428572,-12.714285714285715,7.571428571428573,-0.4285714285714286,10.0,2021
35.333333333333336,1.6666666666666572,63.0,-1.0,0.6666666666666667,-0.6666666666666666,0.3333333333333357,1.0,0.0,71.2,-24.39999999999999,12.400000000000034,31.0,0.40000000000000013,0.19999999999999996,4.800000000000001,-0.5999999999999979,0.20000000000000007,82.0,-19.714285714285708,-10.428571428571388,51.71428571428572,0.0,0.4285714285714286,6.142857142857142,-3.8571428571428577,0.2857142857142857,40.0,2021
-4.0,51.33333333333333,60.66666666666663,136.99999999999997,1.3333333333333333,-1.0,4.666666666666668,25.333333333333336,0.0,-38.0,54.599999999999994,18.399999999999977,136.6,1.0,-2.0,-3.3999999999999986,21.400000000000002,-0.19999999999999996,-38.85714285714286,49.428571428571416,-13.285714285714278,105.71428571428572,1.2857142857142856,-2.1428571428571432,-12.714285714285712,19.571428571428577,-0.4285714285714286,-28.0,2021
-26.33333333333333,6.0,21.333333333333314,10.666666666666657,0.6666666666666667,0.6666666666666667,-2.0,0.33333333333333215,0.3333333333333333,2.0,-0.5999999999999943,34.20000000000002,-38.0,0.20000000000000007,0.40000000000000013,-0.3999999999999986,-2.0,0.4,8.142857142857139,-32.28571428571429,6.428571428571416,-53.00000000000003,0.28571428571428575,0.7142857142857142,1.1428571428571423,-4.0,0.5714285714285714,17.0,2021
8.333333333333343,18.66666666666667,43.0,-39.66666666666666,0.6666666666666667,1.3333333333333333,12.333333333333332,-0.6666666666666661,0.33333333333333337,-7.200000000000017,-2.6000000000000085,13.200000000000017,2.1999999999999886,0.5999999999999999,1.2000000000000002,7.0,-5.800000000000001,0.4,-55.999999999999986,21.14285714285714,41.28571428571425,19.571428571428584,1.1428571428571428,0.7142857142857143,3.571428571428573,0.7142857142857153,0.0,38.0,2021
19.0,28.0,92.00000000000003,-8.0,-0.3333333333333335,1.0000000000000002,15.666666666666668,6.0,0.0,-2.8000000000000114,34.80000000000001,-3.3999999999999773,-36.0,-1.2,0.19999999999999996,3.8000000000000007,3.0,-0.19999999999999996,-30.285714285714278,23.714285714285708,48.14285714285717,-47.428571428571445,-1.4285714285714284,0.2857142857142857,1.428571428571427,0.0,0.0,-27.0,2021
41.0,-10.333333333333314,2.6666666666666856,-4.0,-0.6666666666666666,1.0,10.333333333333332,-16.333333333333336,1.0,26.799999999999997,-20.80000000000001,-5.0,4.199999999999989,-0.6000000000000001,0.3999999999999999,8.799999999999999,-9.2,0.8,-0.1428571428571388,-20.85714285714286,20.85714285714286,4.714285714285751,-0.2857142857142858,0.2857142857142857,5.2857142857142865,-7.142857142857142,0.5714285714285714,0.0,2021
-36.66666666666667,-3.3333333333333286,1.6666666666666572,-36.0,0.6666666666666666,1.6666666666666665,5.0,-4.666666666666664,0.33333333333333337,-9.199999999999989,13.799999999999997,-19.200000000000017,-26.200000000000045,0.0,1.0000000000000002,6.399999999999999,-2.6000000000000014,0.4,16.999999999999986,9.857142857142861,23.0,-39.85714285714283,0.1428571428571428,0.2857142857142856,6.571428571428573,-1.2857142857142883,0.2857142857142857,2.0,2021
-0.3333333333333428,76.66666666666666,-59.33333333333337,-44.33333333333334,1.666666666666667,-0.33333333333333326,-4.666666666666664,4.666666666666668,-0.3333333333333333,11.599999999999994,54.80000000000001,-55.0,-54.19999999999999,1.0,-1.2,-9.399999999999999,6.200000000000003,-0.6000000000000001,12.285714285714292,41.28571428571429,-62.428571428571445,-74.28571428571428,0.7142857142857142,-0.8571428571428572,-8.0,1.5714285714285694,-0.4285714285714286,21.0,2021
-89.66666666666667,18.33333333333333,2.333333333333343,15.666666666666686,0.6666666666666667,-1.0,-17.666666666666664,16.666666666666664,-0.6666666666666667,-75.0,11.0,1.1999999999999886,-29.400000000000034,0.8,-1.0000000000000002,-15.799999999999997,10.0,-0.20000000000000007,-45.42857142857143,28.142857142857125,-3.0,-25.428571428571416,0.1428571428571428,-0.7142857142857142,-10.571428571428573,8.142857142857142,-0.1428571428571429,-25.0,2021
-8.0,11.666666666666657,-51.66666666666666,-63.33333333333334,1.3333333333333333,0.3333333333333333,-3.0,2.0000000000000036,-0.3333333333333333,-6.399999999999977,25.0,-94.20000000000002,-80.19999999999999,0.40000000000000013,0.0,-8.0,1.6000000000000014,-0.39999999999999997,0.5714285714285552,32.57142857142857,-113.85714285714286,-35.85714285714289,0.2857142857142858,0.1428571428571429,-7.428571428571427,3.4285714285714306,-0.4285714285714286,-3.0,2021
-51.66666666666667,-47.66666666666667,54.66666666666666,-69.33333333333334,0.6666666666666667,0.9999999999999998,-7.333333333333332,-14.666666666666666,0.0,-54.400000000000006,-23.19999999999999,91.79999999999998,-19.599999999999994,0.19999999999999996,0.20000000000000018,-2.8000000000000007,-2.1999999999999993,-0.20000000000000007,-32.14285714285714,-17.14285714285714,62.428571428571416,-67.7142857142857,0.0,0.8571428571428572,2.4285714285714306,-5.428571428571427,0.0,-26.0,2021
-20.666666666666657,-13.333333333333343,-3.333333333333343,97.66666666666666,-0.33333333333333337,0.0,5.666666666666666,-4.0,0.3333333333333333,9.799999999999997,-25.80000000000001,4.799999999999983,31.19999999999999,-0.19999999999999996,-0.3999999999999999,4.0,-2.8000000000000007,0.4,41.71428571428571,-33.71428571428572,-2.4285714285714164,36.28571428571428,-0.4285714285714285,-0.2857142857142857,6.428571428571429,-0.42857142857142705,0.42857142857142855,3.0,2021
-4.666666666666671,-15.0,45.99999999999997,15.666666666666657,-0.33333333333333326,-0.33333333333333337,3.666666666666668,8.333333333333332,-0.3333333333333333,-30.39999999999999,25.799999999999983,48.400000000000006,7.400000000000006,-0.19999999999999996,-0.19999999999999996,2.8000000000000007,12.400000000000002,-0.4,-0.5714285714285694,22.0,25.714285714285694,9.857142857142861,-0.7142857142857143,0.2857142857142858,6.428571428571427,7.0,0.0,4.0,2021
19.666666666666657,-55.33333333333334,-17.666666666666686,29.333333333333343,-0.6666666666666667,0.6666666666666667,-1.6666666666666643,-3.666666666666666,0.33333333333333337,-27.599999999999994,-32.8,-28.0,-10.0,0.0,0.20000000000000018,-10.0,-4.000000000000002,0.0,-29.714285714285708,-14.714285714285722,0.42857142857138797,-4.85714285714289,0.5714285714285714,-0.4285714285714286,-9.285714285714285,-0.14285714285714235,-0.1428571428571428,10.0,2021
86.33333333333333,19.666666666666664,-122.33333333333334,-43.333333333333314,-0.3333333333333333,-0.33333333333333337,5.333333333333332,-10.333333333333334,0.3333333333333333,60.60000000000001,5.800000000000011,-98.19999999999999,12.0,-0.19999999999999996,-0.19999999999999996,2.799999999999997,-0.40000000000000213,-0.19999999999999996,26.714285714285722,30.857142857142847,-40.0,-26.714285714285722,0.0,-0.14285714285714302,2.2857142857142883,2.571428571428573,-0.14285714285714285,11.0,2021
5.333333333333329,-13.666666666666671,-84.66666666666666,-20.666666666666657,0.0,0.0,-16.0,-1.0,-0.3333333333333333,8.799999999999983,-4.6000000000000085,-8.0,21.0,-0.40000000000000013,-0.3999999999999999,-6.800000000000001,1.3999999999999986,0.0,18.85714285714286,9.285714285714292,-22.428571428571416,51.285714285714306,-0.2857142857142856,-0.1428571428571428,-6.142857142857146,0.571428571428573,0.0,-20.0,2021
24.000000000000007,55.66666666666667,105.99999999999997,67.99999999999997,1.0,-1.0,10.333333333333332,25.333333333333336,-0.3333333333333333,-2.200000000000003,55.599999999999994,18.80000000000001,59.39999999999998,0.7999999999999998,-0.8,3.1999999999999993,20.799999999999997,-0.2,3.4285714285714306,43.000000000000014,11.0,25.571428571428612,0.4285714285714284,-0.5714285714285715,1.2857142857142847,11.714285714285715,0.0,-7.0,2021
15.0,40.0,-74.33333333333331,-97.33333333333334,0.33333333333333326,0.6666666666666667,3.3333333333333357,-4.333333333333334,0.3333333333333333,-1.0,42.8,-66.20000000000002,-75.6,0.19999999999999996,-0.40000000000000013,1.1999999999999993,-3.6000000000000014,0.2,-11.285714285714292,46.999999999999986,-48.571428571428584,-92.14285714285714,0.4285714285714286,0.0,-0.4285714285714306,-4.857142857142858,0.0,-6.0,2021
9.666666666666657,11.666666666666671,-88.66666666666669,-40.00000000000003,0.33333333333333326,0.33333333333333326,-8.333333333333332,-2.0,0.0,-9.400000000000006,20.0,-55.60000000000002,-42.60000000000002,-0.20000000000000018,0.6000000000000001,-7.600000000000001,0.3999999999999986,0.0,-4.571428571428569,32.571428571428584,-13.85714285714289,-44.714285714285694,0.0,0.1428571428571428,-5.857142857142854,3.8571428571428577,-0.14285714285714285,-19.0,2021
5.333333333333343,-17.0,-52.66666666666666,21.333333333333343,-1.0,-0.6666666666666667,-7.000000000000002,-12.666666666666666,0.0,-10.800000000000011,17.200000000000003,-31.19999999999999,50.599999999999994,-0.19999999999999996,-0.8,-10.4,-1.6000000000000014,-0.39999999999999997,-22.285714285714292,14.42857142857143,-32.0,57.28571428571428,-0.2857142857142857,-0.7142857142857142,-8.714285714285712,1.8571428571428577,-0.4285714285714286,-10.0,2021
23.0,-47.0,-20.0,25.0,-1.0,0.0,16.333333333333332,-6.0,1.0,30.60000000000001,-57.2,-21.400000000000006,46.80000000000001,-1.0,0.3999999999999999,17.0,-8.0,1.0,59.714285714285715,-46.85714285714285,22.714285714285722,33.71428571428572,-1.4285714285714284,0.5714285714285714,19.571428571428573,-8.285714285714285,0.8571428571428571,-9.0,2021
21.000000000000014,71.33333333333333,-1.0,83.00000000000003,-0.6666666666666667,0.0,8.666666666666668,13.333333333333334,-0.3333333333333333,31.200000000000003,21.799999999999997,37.20000000000002,43.39999999999998,0.0,0.3999999999999999,6.199999999999999,12.200000000000001,-0.20000000000000007,13.285714285714292,33.42857142857143,17.71428571428575,21.14285714285714,-0.1428571428571428,-0.2857142857142856,2.2857142857142847,7.571428571428569,-0.2857142857142857,3.0,2021
-7.0,40.66666666666667,95.99999999999997,-30.333333333333343,1.3333333333333335,0.0,6.333333333333332,9.666666666666668,-0.3333333333333333,18.60000000000001,-15.200000000000003,91.40000000000003,-52.20000000000002,-0.20000000000000018,-0.19999999999999996,12.2,-2.8000000000000007,0.19999999999999996,11.57142857142857,-34.0,72.0,-12.0,-0.4285714285714286,-0.1428571428571428,9.0,-0.14285714285714235,0.14285714285714285,20.0,2021
1.3333333333333286,0.6666666666666572,-1.6666666666666856,-15.0,-0.3333333333333335,0.6666666666666667,8.333333333333334,-14.666666666666668,0.3333333333333333,5.599999999999994,4.400000000000006,27.19999999999999,-29.0,0.3999999999999999,-0.40000000000000013,2.6000000000000014,-9.0,0.19999999999999996,50.85714285714286,-17.142857142857125,33.0,19.85714285714286,0.2857142857142856,0.2857142857142856,10.0,-6.428571428571427,0.4285714285714286,-3.0,2021
13.666666666666686,62.33333333333333,-111.0,-80.33333333333334,-0.33333333333333326,1.0,-10.000000000000002,-1.6666666666666679,0.0,-15.200000000000003,7.400000000000006,-44.20000000000002,-10.0,-0.8,0.6,-3.4000000000000004,-1.0,0.0,-28.85714285714286,24.42857142857143,-6.714285714285722,-8.0,-0.1428571428571428,0.4285714285714287,-4.2857142857142865,2.1428571428571423,-0.2857142857142857,-2.0,2021
-6.0,-21.000000000000014,4.333333333333314,53.0,-1.3333333333333333,-1.6666666666666667,3.0,7.666666666666668,-0.3333333333333333,14.799999999999997,-20.200000000000003,-35.60000000000002,67.0,-0.8,-1.0,0.1999999999999993,3.0,0.0,4.571428571428584,-6.428571428571431,-34.71428571428572,86.14285714285714,-0.2857142857142856,-1.5714285714285716,-3.2857142857142883,6.285714285714285,-0.14285714285714285,-25.0,2021
-12.666666666666657,-59.33333333333334,-54.33333333333334,-51.0,0.6666666666666667,0.33333333333333326,-4.666666666666668,-11.333333333333332,0.0,-16.60000000000001,-13.400000000000006,-46.400000000000006,-76.00000000000003,0.9999999999999999,-0.20000000000000018,-2.599999999999998,-6.0,0.0,4.857142857142861,-22.428571428571416,-29.428571428571445,-52.428571428571416,0.7142857142857143,-0.2857142857142858,-1.1428571428571423,-2.2857142857142847,-0.14285714285714285,8.0,2021
-2.3333333333333286,-76.00000000000001,59.33333333333334,10.0,0.3333333333333335,0.6666666666666667,-1.0,1.3333333333333321,0.0,0.3999999999999915,-65.19999999999999,78.6,18.80000000000001,0.3999999999999999,0.19999999999999996,6.800000000000001,0.3999999999999986,0.0,-3.714285714285708,-41.57142857142857,76.85714285714286,15.714285714285694,0.14285714285714302,0.0,5.142857142857146,0.2857142857142847,0.0,31.0,2021
6.333333333333343,22.0,-72.33333333333334,-16.333333333333343,0.0,1.3333333333333335,-9.333333333333332,-10.666666666666664,0.0,-6.200000000000003,-2.4000000000000057,-28.0,22.80000000000001,0.3999999999999999,0.19999999999999996,-4.0,-8.400000000000002,0.0,-12.714285714285722,-6.571428571428584,-41.0,23.85714285714286,0.4285714285714287,0.1428571428571428,-9.857142857142858,-6.857142857142858,-0.2857142857142857,15.0,2021
142.0,15.0,-125.66666666666666,67.33333333333331,-2.0,1.0000000000000002,11.000000000000004,-4.333333333333332,0.6666666666666667,68.6,1.6000000000000085,-100.4,67.79999999999998,-0.6000000000000001,0.6000000000000001,5.600000000000001,2.8000000000000007,0.20000000000000007,56.28571428571429,25.142857142857153,-83.2857142857143,62.00000000000003,-0.2857142857142857,0.4285714285714284,2.8571428571428577,2.0,0.0,-7.0,2021
-53.33333333333334,-55.33333333333333,64.66666666666666,102.66666666666666,0.33333333333333326,0.6666666666666667,0.6666666666666679,-8.333333333333332,0.6666666666666667,-41.79999999999998,-35.599999999999994,84.19999999999999,102.80000000000001,0.6000000000000001,0.40000000000000013,3.799999999999997,-1.4000000000000021,0.19999999999999996,-47.14285714285714,-35.14285714285714,97.7142857142857,104.28571428571428,0.0,0.0,1.4285714285714306,0.8571428571428577,0.14285714285714285,23.0,2021
-112.33333333333333,17.0,4.333333333333314,8.0,1.0,0.6666666666666667,-14.666666666666664,-1.0,-0.3333333333333333,-107.99999999999999,13.400000000000006,25.19999999999999,-25.0,1.0,0.6000000000000001,-14.8,-0.20000000000000284,-0.19999999999999996,-84.14285714285714,30.714285714285708,80.57142857142856,-7.85714285714289,0.7142857142857142,0.2857142857142856,-10.0,2.571428571428573,-0.14285714285714285,6.0,2021
48.333333333333336,21.33333333333333,-72.0,-53.66666666666666,-1.0000000000000002,0.0,2.0,-11.333333333333332,0.0,32.2,-14.200000000000003,-32.0,-6.799999999999983,-1.0000000000000002,-0.3999999999999999,-1.4000000000000004,-6.0,0.0,42.71428571428571,-14.000000000000014,-43.85714285714283,4.142857142857139,-0.7142857142857144,-0.4285714285714286,-3.4285714285714306,-3.2857142857142883,-0.14285714285714285,-7.0,2021
